set	t_s	kind	node	sensor	note	ch	vel_emitted	dt_ms
ff	40.12126278877258	ON	3	12	F2(41)	2	115	1.6
ff	40.12126398086548	ON	1	12	F2(41)	3	115	1.6
ff	40.12126708030701	ON	3	16	A2(45)	2	115	4.9
ff	40.12126803398132	ON	3	14	G2(43)	2	115	4.9
ff	40.12126970291138	ON	1	11	E2(40)	3	115	1.6
ff	40.17136788368225	ON	1	16	A2(45)	3	115	4.9
ff	40.17137598991394	ON	1	14	G2(43)	3	115	4.9
ff	40.17137908935547	ON	4	1	C#4(61)	2	109	13.3
ff	40.171382904052734	OFF	1	11	E2(40)	3	115	4.9
ff	40.17138600349426	OFF	1	9	D2(38)	3	107	14.9
ff	40.17138886451721	OFF	3	11	E2(40)	2	115	3.3
ff	40.171391010284424	OFF	1	12	F2(41)	3	100	23.3
ff	40.17139387130737	OFF	4	1	C#4(61)	2	109	13.3
ff	40.1713969707489	OFF	3	12	F2(41)	2	104	18.3
ff	40.171398878097534	OFF	1	16	A2(45)	3	103	19.9
ff	40.17140197753906	OFF	3	9	D2(38)	2	107	14.9
ff	40.171403884887695	OFF	3	14	G2(43)	2	103	19.9
ff	40.17140579223633	OFF	1	14	G2(43)	3	109	13.3
ff	40.221529960632324	OFF	3	16	A2(45)	2	106	16.6
ff	40.221566915512085	OFF	3	13	F#2(42)	2	109	13.3
ff	40.22158193588257	OFF	3	10	D#2(39)	2	97	26.6
ff	40.22158980369568	OFF	1	13	F#2(42)	3	85	46.6
ff	40.22159481048584	OFF	1	10	D#2(39)	3	81	54.9
ff	40.22160005569458	ON	4	1	C#4(61)	2	103	19.9
ff	40.22160601615906	ON	3	29	A#3(58)	2	115	1.6
ff	40.22161102294922	ON	2	1	C#4(61)	3	115	3.3
ff	40.22161602973938	ON	3	30	B3(59)	2	115	1.6
ff	40.22162103652954	ON	4	0	C4(60)	2	106	16.6
ff	40.22162580490112	ON	4	2	D4(62)	2	115	3.3
ff	40.22163105010986	ON	1	29	A#3(58)	3	115	3.3
ff	40.221635818481445	ON	4	3	D#4(63)	2	115	3.3
ff	40.221641063690186	ON	4	4	E4(64)	2	115	3.3
ff	40.22164487838745	ON	3	28	A3(57)	2	115	3.3
ff	40.22164988517761	ON	2	2	D4(62)	3	115	4.9
ff	40.272382974624634	ON	2	4	E4(64)	3	115	6.6
ff	40.27238893508911	ON	1	30	B3(59)	3	115	6.6
ff	40.27239203453064	ON	1	28	A3(57)	3	115	4.9
ff	40.27239394187927	ON	2	0	C4(60)	3	112	9.9
ff	40.272395849227905	OFF	2	0	C4(60)	3	98	24.9
ff	40.27239775657654	OFF	1	30	B3(59)	3	107	14.9
ff	40.27239990234375	OFF	2	4	E4(64)	3	103	19.9
ff	40.27240204811096	OFF	2	2	D4(62)	3	107	14.9
ff	40.272403955459595	OFF	3	28	A3(57)	2	107	14.9
ff	40.32396602630615	OFF	4	3	D#4(63)	2	115	6.6
ff	40.32397794723511	OFF	1	29	A#3(58)	3	101	21.6
ff	40.323983907699585	OFF	3	30	B3(59)	2	111	11.6
ff	40.32398986816406	OFF	4	4	E4(64)	2	96	28.3
ff	40.323994874954224	OFF	4	0	C4(60)	2	109	13.3
ff	40.324000120162964	OFF	4	2	D4(62)	2	109	13.3
ff	40.324004888534546	OFF	1	28	A3(57)	3	98	24.9
ff	40.324010133743286	OFF	3	29	A#3(58)	2	104	18.3
ff	40.32401394844055	OFF	2	1	C#4(61)	3	83	49.9
ff	40.32401895523071	OFF	4	1	C#4(61)	2	106	16.6
ff	40.37514781951904	ON	3	20	C#3(49)	2	115	3.3
ff	40.375159740448	ON	3	22	D#3(51)	2	115	1.6
ff	40.375165939331055	ON	3	23	E3(52)	2	115	0.0
ff	40.37517189979553	ON	3	18	B2(47)	2	115	4.9
ff	40.37517595291138	ON	3	19	C3(48)	2	115	1.6
ff	40.375181913375854	ON	1	20	C#3(49)	3	112	9.9
ff	40.3751859664917	ON	3	24	F3(53)	2	115	4.9
ff	40.37519073486328	ON	3	21	D3(50)	2	115	6.6
ff	40.42554783821106	ON	1	19	C3(48)	3	115	6.6
ff	40.42555499076843	OFF	3	19	C3(48)	2	115	6.6
ff	40.42555785179138	OFF	3	18	B2(47)	2	90	36.6
ff	40.425559759140015	OFF	1	20	C#3(49)	3	89	38.3
ff	40.42556285858154	OFF	3	24	F3(53)	2	101	21.6
ff	40.425565004348755	OFF	3	23	E3(52)	2	115	6.6
ff	40.42556691169739	OFF	3	21	D3(50)	2	104	18.3
ff	40.425583839416504	OFF	3	22	D#3(51)	2	101	21.6
ff	40.425585985183716	OFF	3	20	C#3(49)	2	103	19.9
ff	40.42558813095093	OFF	1	19	C3(48)	3	107	14.9
ff	40.47591304779053	ON	4	3	D#4(63)	2	115	1.6
ff	40.475919008255005	ON	4	6	F#4(66)	2	115	3.3
ff	40.475921869277954	ON	4	5	F4(65)	2	115	3.3
ff	40.475924015045166	ON	4	0	C4(60)	2	115	4.9
ff	40.4759259223938	ON	4	2	D4(62)	2	115	4.9
ff	40.47592782974243	ON	4	4	E4(64)	2	115	4.9
ff	40.475929975509644	ON	4	7	G4(67)	2	115	3.3
ff	40.47593092918396	OFF	4	7	G4(67)	2	114	8.3
ff	40.52729082107544	OFF	4	5	F4(65)	2	104	18.3
ff	40.527299880981445	OFF	4	0	C4(60)	2	107	14.9
ff	40.527302980422974	OFF	4	3	D#4(63)	2	115	4.9
ff	40.5273060798645	OFF	4	4	E4(64)	2	81	54.9
ff	40.527307748794556	OFF	4	2	D4(62)	2	80	56.6
ff	40.52730989456177	OFF	4	6	F#4(66)	2	94	29.9
ff	40.57765293121338	ON	3	29	A#3(58)	2	115	1.6
ff	40.57765984535217	ON	3	27	G#3(56)	2	115	1.6
ff	40.5776629447937	ON	3	25	F#3(54)	2	115	3.3
ff	40.577664852142334	ON	3	24	F3(53)	2	115	1.6
ff	40.57766675949097	ON	3	26	G3(55)	2	115	1.6
ff	40.57766890525818	ON	3	28	A3(57)	2	115	3.3
ff	40.57767105102539	ON	3	30	B3(59)	2	115	3.3
ff	40.57767295837402	ON	4	0	C4(60)	2	115	3.3
ff	40.629573822021484	OFF	3	28	A3(57)	2	107	14.9
ff	40.6295850276947	OFF	3	24	F3(53)	2	101	21.6
ff	40.6295907497406	OFF	3	30	B3(59)	2	112	9.9
ff	40.62959694862366	OFF	4	0	C4(60)	2	111	11.6
ff	40.62960195541382	OFF	3	26	G3(55)	2	100	23.3
ff	40.62960696220398	OFF	3	25	F#3(54)	2	106	16.6
ff	40.68013381958008	OFF	3	27	G#3(56)	2	109	13.3
ff	40.68014192581177	ON	4	8	G#4(68)	2	115	0.0
ff	40.680145025253296	ON	4	10	A#4(70)	2	115	1.6
ff	40.68014693260193	OFF	3	29	A#3(58)	2	107	14.9
ff	40.68014979362488	ON	4	5	F4(65)	2	115	3.3
ff	40.68015193939209	ON	4	11	B4(71)	2	115	1.6
ff	40.68016695976257	ON	4	9	A4(69)	2	115	3.3
ff	40.68016791343689	ON	4	12	C5(72)	2	115	3.3
ff	40.68017101287842	ON	4	7	G4(67)	2	115	1.6
ff	40.680171728134155	OFF	4	11	B4(71)	2	115	4.9
ff	40.68017387390137	OFF	4	7	G4(67)	2	115	6.6
ff	40.73035979270935	OFF	4	12	C5(72)	2	89	38.3
ff	40.7303729057312	OFF	4	5	F4(65)	2	109	13.3
ff	40.730379819869995	OFF	4	9	A4(69)	2	106	16.6
ff	40.730384826660156	OFF	4	8	G#4(68)	2	100	23.3
ff	40.73038983345032	OFF	4	10	A#4(70)	2	91	34.9
ff	40.78402376174927	ON	4	1	C#4(61)	2	115	3.3
ff	40.78403282165527	ON	4	3	D#4(63)	2	115	1.6
ff	40.784034967422485	ON	4	0	C4(60)	2	115	1.6
ff	40.784037828445435	ON	4	2	D4(62)	2	115	1.6
ff	40.78403997421265	ON	3	30	B3(59)	2	115	3.3
ff	40.78404211997986	ON	4	4	E4(64)	2	115	3.3
ff	40.78404378890991	ON	4	5	F4(65)	2	115	6.6
ff	40.834789991378784	OFF	4	2	D4(62)	2	112	9.9
ff	40.83480095863342	OFF	4	4	E4(64)	2	107	14.9
ff	40.83480501174927	OFF	4	0	C4(60)	2	114	8.3
ff	40.83481001853943	OFF	3	30	B3(59)	2	111	11.6
ff	40.83481407165527	OFF	4	3	D#4(63)	2	115	4.9
ff	40.83481788635254	OFF	4	1	C#4(61)	2	107	14.9
ff	40.834821939468384	ON	4	13	C#5(73)	2	115	0.0
ff	40.83482599258423	OFF	4	5	F4(65)	2	101	21.6
ff	40.834829807281494	ON	4	15	D#5(75)	2	115	1.6
ff	40.83483386039734	ON	4	12	C5(72)	2	115	1.6
ff	40.83483695983887	ON	4	16	E5(76)	2	115	3.3
ff	40.83484077453613	ON	4	11	B4(71)	2	115	1.6
ff	40.83484506607056	ON	4	14	D5(74)	2	115	3.3
ff	40.834863901138306	ON	4	17	F5(77)	2	115	3.3
ff	40.885523080825806	OFF	4	11	B4(71)	2	115	3.3
ff	40.885534048080444	OFF	4	12	C5(72)	2	106	16.6
ff	40.88553786277771	OFF	4	14	D5(74)	2	104	18.3
ff	40.885541915893555	OFF	4	15	D#5(75)	2	115	4.9
ff	40.8855459690094	OFF	4	16	E5(76)	2	89	38.3
ff	40.88554883003235	OFF	4	13	C#5(73)	2	109	13.3
ff	40.88555192947388	OFF	4	17	F5(77)	2	101	21.6
ff	40.93770694732666	ON	4	8	G#4(68)	2	115	1.6
ff	40.93771982192993	ON	4	6	F#4(66)	2	115	3.3
ff	40.937721967697144	ON	4	10	A#4(70)	2	115	3.3
ff	40.93772506713867	ON	4	5	F4(65)	2	115	3.3
ff	40.937726974487305	ON	4	9	A4(69)	2	115	4.9
ff	40.93772888183594	ON	4	4	E4(64)	2	115	3.3
ff	40.988043785095215	ON	4	7	G4(67)	2	115	3.3
ff	40.98805379867554	OFF	4	5	F4(65)	2	111	11.6
ff	40.988056898117065	OFF	4	9	A4(69)	2	107	14.9
ff	40.98805904388428	OFF	4	7	G4(67)	2	112	9.9
ff	41.03943586349487	OFF	4	4	E4(64)	2	100	23.3
ff	41.03944492340088	OFF	4	8	G#4(68)	2	100	23.3
ff	41.039448976516724	OFF	4	10	A#4(70)	2	98	24.9
ff	41.03945183753967	OFF	4	6	F#4(66)	2	90	36.6
ff	41.0394549369812	ON	4	18	F#5(78)	2	115	0.0
ff	41.03945779800415	ON	4	20	G#5(80)	2	115	0.0
ff	41.03945994377136	ON	4	21	A5(81)	2	115	0.0
ff	41.039461851119995	ON	4	16	E5(76)	2	115	3.3
ff	41.03946399688721	ON	4	23	B5(83)	2	115	1.6
ff	41.03946614265442	ON	4	17	F5(77)	2	115	1.6
ff	41.03946781158447	ON	4	19	G5(79)	2	115	1.6
ff	41.08957815170288	OFF	4	23	B5(83)	2	115	6.6
ff	41.08958697319031	OFF	4	19	G5(79)	2	115	4.9
ff	41.08958983421326	OFF	4	16	E5(76)	2	111	11.6
ff	41.089592933654785	OFF	4	17	F5(77)	2	107	14.9
ff	41.08959603309631	OFF	4	20	G#5(80)	2	103	19.9
ff	41.08959913253784	ON	4	13	C#5(73)	2	115	1.6
ff	41.08960175514221	OFF	4	21	A5(81)	2	104	18.3
ff	41.089603900909424	ON	4	14	D5(74)	2	115	1.6
ff	41.089606046676636	OFF	4	18	F#5(78)	2	101	21.6
ff	41.14468598365784	ON	4	12	C5(72)	2	115	1.6
ff	41.144691944122314	ON	4	11	B4(71)	2	115	1.6
ff	41.144694805145264	ON	4	16	E5(76)	2	115	6.6
ff	41.197624921798706	OFF	4	11	B4(71)	2	112	9.9
ff	41.197640895843506	OFF	4	16	E5(76)	2	106	16.6
ff	41.1976478099823	OFF	4	14	D5(74)	2	103	19.9
ff	41.19765305519104	OFF	4	12	C5(72)	2	79	61.6
ff	41.19765782356262	OFF	4	13	C#5(73)	2	107	14.9
ff	41.24852275848389	ON	4	25	C#6(85)	2	115	0.0
ff	41.24853301048279	ON	4	26	D6(86)	2	115	0.0
ff	41.24853491783142	ON	4	21	A5(81)	2	115	1.6
ff	41.24853801727295	ON	4	23	B5(83)	2	115	0.0
ff	41.24853992462158	ON	4	24	C6(84)	2	115	1.6
ff	41.248542070388794	ON	4	28	E6(88)	2	115	3.3
ff	41.298869132995605	ON	4	16	E5(76)	2	115	1.6
ff	41.2988817691803	ON	4	17	F5(77)	2	115	1.6
ff	41.29888892173767	ON	4	14	D5(74)	2	115	3.3
ff	41.29889488220215	OFF	4	24	C6(84)	2	107	14.9
ff	41.29890012741089	ON	4	19	G5(79)	2	115	0.0
ff	41.29890584945679	OFF	4	23	B5(83)	2	112	9.9
ff	41.29891109466553	ON	4	12	C5(72)	2	115	6.6
ff	41.29891586303711	OFF	4	26	D6(86)	2	106	16.6
ff	41.29892110824585	OFF	4	21	A5(81)	2	106	16.6
ff	41.298924922943115	OFF	4	28	E6(88)	2	82	53.3
ff	41.298929929733276	OFF	4	25	C#6(85)	2	109	13.3
ff	41.35191583633423	OFF	4	12	C5(72)	2	103	19.9
ff	41.35192394256592	OFF	4	19	G5(79)	2	100	23.3
ff	41.40672016143799	OFF	4	16	E5(76)	2	106	16.6
ff	41.406728982925415	OFF	4	17	F5(77)	2	101	21.6
ff	41.406731843948364	OFF	4	14	D5(74)	2	101	21.6
ff	41.9986629486084	ON	4	15	D#5(75)	2	115	0.0
ff	41.9986777305603	ON	4	13	C#5(73)	2	115	3.3
ff	42.05048680305481	ON	4	16	E5(76)	2	115	4.9
ff	42.05049681663513	ON	4	12	C5(72)	2	115	1.6
ff	42.05049991607666	ON	4	17	F5(77)	2	115	4.9
ff	42.05050182342529	ON	4	14	D5(74)	2	115	1.6
ff	42.10093975067139	OFF	4	15	D#5(75)	2	115	3.3
ff	42.10094904899597	OFF	4	16	E5(76)	2	96	28.3
ff	42.10095286369324	OFF	4	12	C5(72)	2	112	9.9
ff	42.10095500946045	OFF	4	14	D5(74)	2	96	28.3
ff	42.10095691680908	OFF	4	17	F5(77)	2	98	24.9
ff	42.100987911224365	OFF	4	13	C#5(73)	2	111	11.6
ff	42.42244577407837	ON	4	13	C#5(73)	2	115	3.3
ff	42.42245697975159	ON	4	15	D#5(75)	2	115	0.0
ff	42.422459840774536	ON	4	16	E5(76)	2	115	4.9
ff	42.422462940216064	ON	4	14	D5(74)	2	115	3.3
ff	42.422465801239014	ON	4	12	C5(72)	2	115	4.9
ff	42.422467947006226	ON	4	17	F5(77)	2	115	4.9
ff	42.42246985435486	ON	4	11	B4(71)	2	115	1.6
ff	42.477843046188354	OFF	4	11	B4(71)	2	114	8.3
ff	42.53092384338379	OFF	4	17	F5(77)	2	94	29.9
ff	42.53093385696411	OFF	4	12	C5(72)	2	90	36.6
ff	42.53093695640564	OFF	4	16	E5(76)	2	89	38.3
ff	42.53094005584717	OFF	4	15	D#5(75)	2	115	4.9
ff	42.5309419631958	OFF	4	14	D5(74)	2	91	34.9
ff	42.53094410896301	OFF	4	13	C#5(73)	2	109	13.3
ff	43.808775901794434	ON	4	13	C#5(73)	2	115	1.6
ff	43.859659910202026	ON	2	13	C#5(73)	3	115	3.3
ff	43.85966897010803	ON	2	15	D#5(75)	3	115	0.0
ff	43.85967183113098	ON	4	15	D#5(75)	2	115	1.6
ff	43.85967493057251	ON	4	16	E5(76)	2	115	3.3
ff	43.85967707633972	ON	2	16	E5(76)	3	115	3.3
ff	43.85967993736267	ON	4	14	D5(74)	2	115	3.3
ff	43.859681844711304	ON	4	17	F5(77)	2	115	4.9
ff	43.85968494415283	ON	2	14	D5(74)	3	115	3.3
ff	43.859686851501465	ON	2	12	C5(72)	3	115	3.3
ff	43.85968899726868	ON	2	17	F5(77)	3	115	6.6
ff	43.859691858291626	ON	4	12	C5(72)	2	115	3.3
ff	43.85969281196594	ON	4	11	B4(71)	2	115	0.0
ff	43.85969591140747	ON	2	11	B4(71)	3	115	1.6
ff	43.85969805717468	OFF	2	11	B4(71)	3	115	4.9
ff	43.859699964523315	OFF	4	11	B4(71)	2	115	4.9
ff	43.91080570220947	OFF	2	17	F5(77)	3	98	24.9
ff	43.910813093185425	OFF	4	17	F5(77)	2	106	16.6
ff	43.910815954208374	OFF	4	12	C5(72)	2	100	23.3
ff	43.91081786155701	OFF	2	12	C5(72)	3	98	24.9
ff	43.91082000732422	OFF	4	14	D5(74)	2	100	23.3
ff	43.91082286834717	OFF	2	14	D5(74)	3	87	41.6
ff	43.91082501411438	OFF	4	16	E5(76)	2	88	39.9
ff	43.91082715988159	OFF	2	16	E5(76)	3	93	31.6
ff	43.910828828811646	OFF	4	15	D#5(75)	2	115	6.6
ff	43.91083097457886	OFF	2	15	D#5(75)	3	114	8.3
ff	43.91083288192749	OFF	4	13	C#5(73)	2	107	14.9
ff	43.96500492095947	OFF	2	13	C#5(73)	3	98	24.9
ff	44.015766859054565	ON	4	13	C#5(73)	2	115	1.6
ff	44.01577687263489	ON	2	13	C#5(73)	3	115	1.6
ff	44.015779972076416	ON	4	15	D#5(75)	2	115	1.6
ff	44.01578402519226	ON	2	15	D#5(75)	3	115	1.6
ff	44.015785932540894	ON	4	12	C5(72)	2	115	3.3
ff	44.015787839889526	ON	2	12	C5(72)	3	115	1.6
ff	44.06603407859802	ON	4	14	D5(74)	2	115	3.3
ff	44.06604886054993	ON	4	16	E5(76)	2	115	6.6
ff	44.06605505943298	ON	2	16	E5(76)	3	115	4.9
ff	44.066059827804565	ON	2	14	D5(74)	3	115	4.9
ff	44.06606483459473	ON	4	17	F5(77)	2	114	8.3
ff	44.06606984138489	ON	4	11	B4(71)	2	115	6.6
ff	44.06607484817505	ON	2	11	B4(71)	3	115	6.6
ff	44.06608009338379	OFF	4	11	B4(71)	2	103	19.9
ff	44.06608486175537	OFF	4	17	F5(77)	2	93	31.6
ff	44.116626024246216	OFF	2	14	D5(74)	3	103	19.9
ff	44.116636991500854	OFF	4	14	D5(74)	2	98	24.9
ff	44.11664080619812	OFF	4	16	E5(76)	2	89	38.3
ff	44.116644859313965	OFF	2	16	E5(76)	3	93	31.6
ff	44.11664795875549	OFF	2	11	B4(71)	3	112	9.9
ff	44.11665105819702	OFF	4	12	C5(72)	2	94	29.9
ff	44.11665391921997	OFF	4	15	D#5(75)	2	115	6.6
ff	44.1166570186615	OFF	2	15	D#5(75)	3	112	9.9
ff	44.11669683456421	OFF	4	13	C#5(73)	2	111	11.6
ff	44.116700887680054	OFF	2	12	C5(72)	3	85	44.9
ff	44.11670780181885	OFF	2	13	C#5(73)	3	94	29.9
ff	44.22210192680359	ON	4	13	C#5(73)	2	115	3.3
ff	44.222110986709595	ON	2	13	C#5(73)	3	115	3.3
ff	44.222113847732544	ON	4	15	D#5(75)	2	115	1.6
ff	44.222115993499756	ON	2	15	D#5(75)	3	115	1.6
ff	44.222118854522705	ON	4	14	D5(74)	2	115	3.3
ff	44.22212195396423	ON	4	16	E5(76)	2	115	3.3
ff	44.22212481498718	ON	2	14	D5(74)	3	115	3.3
ff	44.222126960754395	ON	4	12	C5(72)	2	115	3.3
ff	44.22213006019592	ON	2	12	C5(72)	3	115	3.3
ff	44.222131967544556	ON	2	16	E5(76)	3	115	4.9
ff	44.22213387489319	ON	4	17	F5(77)	2	115	6.6
ff	44.22213697433472	ON	2	17	F5(77)	3	112	9.9
ff	44.22213792800903	ON	2	11	B4(71)	3	115	1.6
ff	44.222139835357666	ON	4	11	B4(71)	2	115	1.6
ff	44.27286410331726	OFF	4	11	B4(71)	2	115	3.3
ff	44.27287292480469	OFF	2	11	B4(71)	3	114	8.3
ff	44.27287578582764	OFF	4	12	C5(72)	2	96	28.3
ff	44.272878885269165	OFF	4	17	F5(77)	2	103	19.9
ff	44.3233847618103	OFF	2	12	C5(72)	3	93	31.6
ff	44.323394775390625	OFF	2	17	F5(77)	3	87	41.6
ff	44.32339906692505	OFF	4	16	E5(76)	2	87	41.6
ff	44.323401927948	OFF	2	16	E5(76)	3	91	34.9
ff	44.32340478897095	OFF	4	14	D5(74)	2	96	28.3
ff	44.32340693473816	OFF	4	13	C#5(73)	2	106	16.6
ff	44.32341003417969	OFF	4	15	D#5(75)	2	115	4.9
ff	44.323413133621216	OFF	2	13	C#5(73)	3	100	23.3
ff	44.32341480255127	OFF	2	15	D#5(75)	3	112	9.9
ff	44.32341694831848	OFF	2	14	D5(74)	3	77	68.3
ff	45.118688106536865	ON	3	22	D#3(51)	2	115	3.3
ff	45.11869812011719	ON	1	22	D#3(51)	3	115	3.3
ff	45.11870193481445	ON	1	20	C#3(49)	3	115	3.3
ff	45.11870503425598	ON	3	17	A#2(46)	2	115	1.6
ff	45.11870813369751	ON	3	20	C#3(49)	2	114	8.3
ff	45.11871075630188	ON	3	25	F#3(54)	2	114	8.3
ff	45.11871385574341	ON	1	17	A#2(46)	3	115	1.6
ff	45.11871600151062	ON	1	25	F#3(54)	3	112	9.9
ff	45.11871910095215	ON	3	19	C3(48)	2	115	0.0
ff	45.1187207698822	ON	3	18	B2(47)	2	115	4.9
ff	45.118722915649414	ON	1	19	C3(48)	3	115	1.6
ff	45.11872601509094	ON	3	13	F#2(42)	2	115	6.6
ff	45.169695138931274	ON	1	18	B2(47)	3	115	3.3
ff	45.16970705986023	ON	1	13	F#2(42)	3	115	6.6
ff	45.169710874557495	ON	3	15	G#2(44)	2	115	4.9
ff	45.16971492767334	ON	1	21	D3(50)	3	112	9.9
ff	45.169718742370605	OFF	3	15	G#2(44)	2	115	4.9
ff	45.169721841812134	OFF	1	21	D3(50)	3	109	13.3
ff	45.16972589492798	OFF	1	19	C3(48)	3	115	6.6
ff	45.16972875595093	OFF	3	19	C3(48)	2	115	4.9
ff	45.16973280906677	OFF	3	25	F#3(54)	2	101	21.6
ff	45.169737100601196	OFF	1	25	F#3(54)	3	88	39.9
ff	45.16974091529846	OFF	1	18	B2(47)	3	112	9.9
ff	45.16974496841431	OFF	3	18	B2(47)	2	101	21.6
ff	45.16974902153015	OFF	3	22	D#3(51)	2	109	13.3
ff	45.1697518825531	OFF	1	22	D#3(51)	3	107	14.9
ff	45.169755935668945	OFF	3	20	C#3(49)	2	101	21.6
ff	45.16975998878479	OFF	1	20	C#3(49)	3	104	18.3
ff	45.16976284980774	OFF	3	13	F#2(42)	2	109	13.3
ff	45.16976594924927	OFF	1	13	F#2(42)	3	109	13.3
ff	45.2248969078064	OFF	3	17	A#2(46)	2	109	13.3
ff	45.224905014038086	OFF	1	17	A#2(46)	3	104	18.3
ff	45.27507781982422	ON	3	18	B2(47)	2	115	3.3
ff	45.27508783340454	ON	1	18	B2(47)	3	115	3.3
ff	45.27509093284607	ON	1	13	F#2(42)	3	115	1.6
ff	45.27509379386902	ON	1	20	C#3(49)	3	115	1.6
ff	45.27509593963623	ON	1	22	D#3(51)	3	115	1.6
ff	45.27509784698486	ON	3	13	F#2(42)	2	115	4.9
ff	45.275099992752075	ON	3	20	C#3(49)	2	115	3.3
ff	45.27513098716736	ON	3	22	D#3(51)	2	115	3.3
ff	45.27513289451599	ON	3	15	G#2(44)	2	115	3.3
ff	45.2751350402832	ON	3	19	C3(48)	2	115	1.6
ff	45.27513670921326	ON	3	21	D3(50)	2	115	3.3
ff	45.27513885498047	ON	1	21	D3(50)	3	115	3.3
ff	45.275141954422	ON	3	16	A2(45)	2	115	4.9
ff	45.27514410018921	ON	3	26	G3(55)	2	114	8.3
ff	45.27514672279358	ON	1	16	A2(45)	3	115	3.3
ff	45.27514886856079	ON	1	19	C3(48)	3	115	3.3
ff	45.275151014328	ON	1	26	G3(55)	3	114	8.3
ff	45.275152921676636	ON	3	24	F3(53)	2	111	11.6
ff	45.275156021118164	ON	3	12	F2(41)	2	115	6.6
ff	45.27515769004822	ON	1	24	F3(53)	3	111	11.6
ff	45.27515983581543	ON	1	12	F2(41)	3	112	9.9
ff	45.32572293281555	ON	3	14	G2(43)	2	112	9.9
ff	45.325732946395874	ON	3	23	E3(52)	2	115	6.6
ff	45.3257360458374	ON	3	11	E2(40)	2	112	9.9
ff	45.32573914527893	OFF	3	11	E2(40)	2	114	8.3
ff	45.32574391365051	OFF	3	23	E3(52)	2	112	9.9
ff	45.32574915885925	OFF	1	16	A2(45)	3	111	11.6
ff	45.32575178146362	OFF	3	14	G2(43)	2	97	26.6
ff	45.32575488090515	OFF	1	12	F2(41)	3	106	16.6
ff	45.325758934020996	OFF	1	19	C3(48)	3	114	8.3
ff	45.32576084136963	OFF	3	16	A2(45)	2	89	38.3
ff	45.32576394081116	OFF	3	21	D3(50)	2	109	13.3
ff	45.32576584815979	OFF	3	12	F2(41)	2	92	33.3
ff	45.325767993927	OFF	3	19	C3(48)	2	115	6.6
ff	45.325770139694214	OFF	3	26	G3(55)	2	89	38.3
ff	45.325772762298584	OFF	1	21	D3(50)	3	109	13.3
ff	45.32577586174011	OFF	1	26	G3(55)	3	91	34.9
ff	45.32577896118164	OFF	3	15	G#2(44)	2	115	4.9
ff	45.32580375671387	OFF	3	24	F3(53)	2	88	39.9
ff	45.325812101364136	OFF	1	18	B2(47)	3	94	29.9
ff	45.3258159160614	OFF	3	18	B2(47)	2	98	24.9
ff	45.325817823410034	OFF	3	20	C#3(49)	2	103	19.9
ff	45.32582092285156	OFF	3	13	F#2(42)	2	107	14.9
ff	45.32584190368652	OFF	3	22	D#3(51)	2	98	24.9
ff	45.38038396835327	OFF	1	20	C#3(49)	3	98	24.9
ff	45.38039302825928	OFF	1	13	F#2(42)	3	97	26.6
ff	45.38039588928223	OFF	1	24	F3(53)	3	92	33.3
ff	45.38039779663086	OFF	1	22	D#3(51)	3	89	38.3
ff	45.432595014572144	ON	3	22	D#3(51)	2	115	3.3
ff	45.43260192871094	ON	1	22	D#3(51)	3	115	1.6
ff	45.432605028152466	ON	1	20	C#3(49)	3	115	3.3
ff	45.432608127593994	ON	3	18	B2(47)	2	115	4.9
ff	45.432610750198364	ON	3	20	C#3(49)	2	115	4.9
ff	45.432612895965576	ON	3	13	F#2(42)	2	115	3.3
ff	45.432615995407104	ON	3	19	C3(48)	2	115	1.6
ff	45.432618141174316	ON	3	26	G3(55)	2	115	3.3
ff	45.43262195587158	ON	1	18	B2(47)	3	115	3.3
ff	45.43262600898743	ON	1	12	F2(41)	3	115	3.3
ff	45.43262791633606	ON	1	13	F#2(42)	3	115	3.3
ff	45.43263077735901	ON	1	19	C3(48)	3	115	1.6
ff	45.43263387680054	ON	1	24	F3(53)	3	115	4.9
ff	45.43263602256775	ON	3	12	F2(41)	2	115	3.3
ff	45.43263912200928	ON	3	15	G#2(44)	2	115	1.6
ff	45.43264079093933	ON	3	16	A2(45)	2	115	4.9
ff	45.43264389038086	ON	3	21	D3(50)	2	115	3.3
ff	45.43264698982239	ON	3	24	F3(53)	2	115	4.9
ff	45.432650089263916	ON	3	11	E2(40)	2	115	0.0
ff	45.432652950286865	ON	1	16	A2(45)	3	115	3.3
ff	45.432655811309814	ON	1	21	D3(50)	3	115	3.3
ff	45.432657957077026	ON	3	23	E3(52)	2	115	1.6
ff	45.432661056518555	ON	1	26	G3(55)	3	114	8.3
ff	45.43266272544861	ON	3	14	G2(43)	2	115	6.6
ff	45.43266582489014	ON	1	11	E2(40)	3	115	1.6
ff	45.432668924331665	ON	1	14	G2(43)	3	115	4.9
ff	45.43267107009888	ON	1	23	E3(52)	3	115	1.6
ff	45.48296880722046	OFF	1	11	E2(40)	3	115	1.6
ff	45.48297882080078	OFF	1	23	E3(52)	3	115	3.3
ff	45.482982873916626	OFF	1	19	C3(48)	3	115	4.9
ff	45.48298716545105	OFF	1	14	G2(43)	3	107	14.9
ff	45.482990980148315	OFF	3	23	E3(52)	2	115	6.6
ff	45.482994079589844	OFF	3	21	D3(50)	2	109	13.3
ff	45.48299789428711	OFF	1	21	D3(50)	3	104	18.3
ff	45.48301696777344	OFF	3	19	C3(48)	2	115	4.9
